fuel_id,vehicle_id,fill_date,fuel_type,litres,km_driven,cost_inr,station,km_per_litre,fill_year,fill_month,cost_per_km
3238,VH090,2022-11-06,Petrol,29.43,202.3,3878.05,BPCL,6.87,2022,11,19.17
3239,VH422,2022-11-06,Petrol,48.35,375.5,1938.08,BPCL,7.77,2022,11,5.16
3240,VH491,2022-11-06,Petrol,47.81,598.2,5332.27,Reliance,12.51,2022,11,8.91
3241,VH104,2022-11-07,Petrol,51.85,333.1,5417.16,Indian Oil,6.42,2022,11,16.26
3242,VH051,2022-11-07,Diesel,49.3,521.7,2699.08,Shell,10.58,2022,11,5.17
3243,VH254,2022-11-07,Petrol,49.11,249.1,5038.95,Reliance,5.07,2022,11,20.23
3244,VH107,2022-11-07,Petrol,26.33,206.1,3800.27,Shell,7.83,2022,11,18.44
3245,VH294,2022-11-07,Petrol,19.57,449.2,2058.12,BPCL,22.95,2022,11,4.58
3246,VH236,2022-11-08,CNG,49.28,430.7,3290.99,Reliance,8.74,2022,11,7.64
3247,VH498,2022-11-08,Diesel,19.44,295.8,1844.48,HP,15.22,2022,11,6.24
3248,VH323,2022-11-08,CNG,59.2,343.3,5039.1,Reliance,5.8,2022,11,14.68
3250,VH356,2022-11-08,Diesel,39.01,598.9,2239.76,BPCL,15.35,2022,11,3.74
3251,VH105,2022-11-09,Petrol,30.85,350.6,2438.42,Indian Oil,11.36,2022,11,6.95
3252,VH255,2022-11-09,Petrol,38.71,309.7,2517.59,BPCL,8.0,2022,11,8.13
3253,VH304,2022-11-09,Diesel,48.04,602.3,4532.78,BPCL,12.54,2022,11,7.53
3255,VH020,2022-11-09,CNG,18.31,342.3,2082.01,Shell,18.69,2022,11,6.08
3256,VH359,2022-11-10,Diesel,51.22,331.4,4759.89,HP,6.47,2022,11,14.36
3257,VH492,2022-11-10,Petrol,43.87,331.5,3070.76,Shell,7.56,2022,11,9.26
3258,VH072,2022-11-10,Petrol,16.83,205.7,3558.63,Reliance,12.22,2022,11,17.3
3259,VH117,2022-11-10,Diesel,29.09,667.3,2061.87,BPCL,22.94,2022,11,3.09
3260,VH367,2022-11-10,Petrol,37.98,632.1,4688.82,Indian Oil,16.64,2022,11,7.42
3261,VH130,2022-11-11,Diesel,23.48,407.2,3193.0,BPCL,17.34,2022,11,7.84
3262,VH459,2022-11-11,Diesel,21.99,422.7,4344.58,Shell,19.22,2022,11,10.28
3263,VH120,2022-11-11,CNG,15.64,462.1,3422.49,HP,29.55,2022,11,7.41
3264,VH213,2022-11-11,Diesel,56.02,439.2,1719.91,Shell,7.84,2022,11,3.92
3265,VH229,2022-11-12,Diesel,17.52,589.6,4665.7,BPCL,33.65,2022,11,7.91
3266,VH183,2022-11-12,Petrol,31.47,444.2,3986.29,HP,14.12,2022,11,8.97
3267,VH134,2022-11-12,Petrol,24.26,294.4,3454.1,Indian Oil,12.14,2022,11,11.73
3268,VH339,2022-11-12,Diesel,48.35,258.5,2406.98,Shell,5.35,2022,11,9.31
3269,VH478,2022-11-12,CNG,46.82,659.1,4309.54,Shell,14.08,2022,11,6.54
3270,VH494,2022-11-13,Petrol,37.39,224.2,2738.39,Reliance,6.0,2022,11,12.21
3271,VH231,2022-11-13,Diesel,42.76,648.8,3431.28,HP,15.17,2022,11,5.29
3272,VH384,2022-11-13,Diesel,41.62,545.2,1754.18,Shell,13.1,2022,11,3.22
3273,VH364,2022-11-13,CNG,33.32,402.4,4995.36,Reliance,12.08,2022,11,12.41
3274,VH446,2022-11-13,Petrol,43.64,293.6,1905.17,Indian Oil,6.73,2022,11,6.49
3275,VH433,2022-11-14,Diesel,20.18,355.2,5508.78,Shell,17.6,2022,11,15.51
3276,VH484,2022-11-14,Petrol,37.39,464.9,5404.09,Shell,12.43,2022,11,11.62
3277,VH340,2022-11-14,Diesel,19.68,528.4,5869.9,BPCL,26.85,2022,11,11.11
3278,VH438,2022-11-14,Petrol,53.78,545.7,5587.99,Shell,10.15,2022,11,10.24
3279,VH246,2022-11-14,Diesel,37.76,423.6,5871.33,Indian Oil,11.22,2022,11,13.86
3280,VH394,2022-11-15,Diesel,38.87,387.0,5492.74,Reliance,9.96,2022,11,14.19
3281,VH408,2022-11-15,Petrol,41.32,452.0,2006.29,HP,10.94,2022,11,4.44
3282,VH252,2022-11-15,Diesel,49.92,662.7,3469.57,Indian Oil,13.28,2022,11,5.24
3283,VH225,2022-11-15,Diesel,36.53,657.2,1842.7,HP,17.99,2022,11,2.8
3284,VH157,2022-11-15,CNG,34.24,475.8,3953.84,Indian Oil,13.9,2022,11,8.31
3285,VH119,2022-11-16,Petrol,27.98,239.5,3883.91,Reliance,8.56,2022,11,16.22
3286,VH094,2022-11-16,Petrol,20.76,236.6,5649.8,BPCL,11.4,2022,11,23.88
3287,VH228,2022-11-16,Diesel,23.57,401.4,5863.63,Reliance,17.03,2022,11,14.61
3289,VH390,2022-11-17,Diesel,54.12,452.0,4120.41,HP,8.35,2022,11,9.12
3290,VH186,2022-11-17,Petrol,49.42,513.7,3589.99,Shell,10.39,2022,11,6.99
3291,VH495,2022-11-17,Petrol,37.39,621.7,3960.31,BPCL,16.63,2022,11,6.37
3292,VH334,2022-11-17,Petrol,15.11,220.2,3892.78,Reliance,14.57,2022,11,17.68
3293,VH185,2022-11-17,Petrol,37.15,661.9,5613.56,Reliance,17.82,2022,11,8.48
3294,VH387,2022-11-18,CNG,33.57,365.4,5532.57,HP,10.88,2022,11,15.14
3296,VH403,2022-11-18,Diesel,33.13,617.7,3053.0,Reliance,18.64,2022,11,4.94
3297,VH230,2022-11-18,Petrol,53.89,667.1,4887.49,BPCL,12.38,2022,11,7.33
3298,VH482,2022-11-18,CNG,19.31,584.3,4577.94,BPCL,30.26,2022,11,7.83
3299,VH265,2022-11-19,CNG,31.46,602.3,4340.37,Reliance,19.14,2022,11,7.21
3300,VH158,2022-11-19,CNG,57.03,452.0,5972.15,BPCL,7.93,2022,11,13.21
3301,VH352,2022-11-19,Diesel,15.53,461.2,3016.21,Indian Oil,29.7,2022,11,6.54
3302,VH077,2022-11-19,Petrol,32.59,540.2,3818.62,HP,16.58,2022,11,7.07
3303,VH082,2022-11-19,Petrol,37.39,343.2,5906.18,BPCL,9.18,2022,11,17.21
3304,VH428,2022-11-20,CNG,38.93,324.9,4629.99,BPCL,8.35,2022,11,14.25
3305,VH181,2022-11-20,CNG,27.54,504.5,4419.06,Indian Oil,18.32,2022,11,8.76
3306,VH342,2022-11-20,Petrol,54.15,567.3,2196.36,Shell,10.48,2022,11,3.87
3307,VH196,2022-11-20,Petrol,57.17,398.6,2609.96,BPCL,6.97,2022,11,6.55
3308,VH060,2022-11-20,Diesel,53.21,400.1,3198.63,Reliance,7.52,2022,11,7.99
3309,VH151,2022-11-21,Diesel,32.94,677.1,3591.81,Shell,20.56,2022,11,5.3
3310,VH061,2022-11-21,Diesel,59.55,459.2,3737.45,Shell,7.71,2022,11,8.14
3311,VH135,2022-11-21,Diesel,48.08,693.1,5559.62,Indian Oil,14.42,2022,11,8.02
3312,VH428,2022-11-21,Petrol,31.0,631.4,1982.45,Reliance,20.37,2022,11,3.14
3313,VH439,2022-11-22,Petrol,19.22,519.8,2617.59,Shell,27.04,2022,11,5.04
3315,VH039,2022-11-22,Diesel,47.79,348.0,4808.9,Indian Oil,7.28,2022,11,13.82
3316,VH253,2022-11-22,Petrol,20.51,408.8,5867.61,Indian Oil,19.93,2022,11,14.35
3317,VH378,2022-11-22,Petrol,39.74,526.4,5522.82,Indian Oil,13.25,2022,11,10.49
3318,VH443,2022-11-23,Diesel,59.42,397.8,4754.85,HP,6.69,2022,11,11.95
3319,VH106,2022-11-23,Petrol,37.39,613.9,1596.85,Shell,16.42,2022,11,2.6
3320,VH233,2022-11-23,Diesel,28.59,531.5,3061.64,Reliance,18.59,2022,11,5.76
3321,VH354,2022-11-23,Diesel,55.65,373.6,5386.28,Reliance,6.71,2022,11,14.42
3322,VH389,2022-11-23,Diesel,20.28,592.2,4438.82,HP,29.2,2022,11,7.5
3323,VH170,2022-11-24,Diesel,57.01,351.5,2443.21,BPCL,6.17,2022,11,6.95
3325,VH348,2022-11-24,Diesel,32.59,286.3,1895.63,Indian Oil,8.78,2022,11,6.62
3326,VH014,2022-11-24,Petrol,18.76,201.4,3843.61,HP,10.74,2022,11,19.08
3328,VH016,2022-11-25,Diesel,31.91,513.6,1674.23,Shell,16.1,2022,11,3.26
3329,VH219,2022-11-25,Petrol,46.74,485.3,4262.51,Reliance,10.38,2022,11,8.78
3330,VH386,2022-11-25,Petrol,36.94,531.0,2548.96,Shell,14.37,2022,11,4.8
3331,VH403,2022-11-25,Petrol,48.24,526.8,5956.73,Reliance,10.92,2022,11,11.31
3332,VH407,2022-11-25,Diesel,45.18,482.7,1792.96,Shell,10.68,2022,11,3.71
3333,VH169,2022-11-26,Petrol,40.78,621.2,4277.81,Reliance,15.23,2022,11,6.89
3334,VH014,2022-11-26,Diesel,58.54,420.5,2653.67,HP,7.18,2022,11,6.31
3335,VH431,2022-11-26,Diesel,47.78,602.4,5471.08,Reliance,12.61,2022,11,9.08
3336,VH243,2022-11-26,Diesel,56.16,593.3,2048.68,Shell,10.56,2022,11,3.45
3337,VH319,2022-11-27,CNG,25.9,299.8,3431.64,BPCL,11.58,2022,11,11.45
3338,VH474,2022-11-27,Petrol,47.11,426.9,2334.13,Shell,9.06,2022,11,5.47
3339,VH008,2022-11-27,CNG,41.9,617.5,5097.5,HP,14.74,2022,11,8.26
3340,VH283,2022-11-27,Petrol,56.59,615.4,3081.5,Reliance,10.87,2022,11,5.01
3341,VH111,2022-11-27,Petrol,37.97,212.0,2340.21,Reliance,5.58,2022,11,11.04
3342,VH040,2022-11-28,Petrol,27.58,311.5,4766.55,Reliance,11.29,2022,11,15.3
3343,VH412,2022-11-28,Diesel,32.32,411.9,5177.48,HP,12.74,2022,11,12.57
3344,VH068,2022-11-28,Petrol,24.85,223.6,3580.78,Shell,9.0,2022,11,16.01
3345,VH123,2022-11-28,Diesel,24.9,330.3,3204.82,Reliance,13.27,2022,11,9.7
3346,VH317,2022-11-28,Petrol,36.17,329.1,4344.65,BPCL,9.1,2022,11,13.2
3347,VH166,2022-11-29,CNG,55.17,307.3,4431.28,BPCL,5.57,2022,11,14.42
3348,VH203,2022-11-29,Diesel,23.63,398.3,4473.35,Indian Oil,16.86,2022,11,11.23
3349,VH128,2022-11-29,Diesel,27.95,606.5,2740.91,BPCL,21.7,2022,11,4.52
3350,VH364,2022-11-29,CNG,53.38,322.1,5735.86,Indian Oil,6.03,2022,11,17.81
3351,VH152,2022-11-29,Diesel,37.39,491.0,2460.5,Reliance,13.13,2022,11,5.01
3352,VH412,2022-11-30,Petrol,58.31,478.8,3183.71,HP,8.21,2022,11,6.65
3353,VH425,2022-11-30,Diesel,27.1,609.0,2776.62,HP,22.47,2022,11,4.56
3354,VH146,2022-11-30,Diesel,34.9,397.0,5690.06,HP,11.38,2022,11,14.33
3355,VH049,2022-11-30,Petrol,19.3,311.8,5227.67,Reliance,16.16,2022,11,16.77
3356,VH469,2022-11-30,Petrol,59.65,645.8,5150.72,Reliance,10.83,2022,11,7.98
3357,VH410,2022-12-01,Petrol,55.06,616.5,1521.2,Shell,11.2,2022,12,2.47
3358,VH003,2022-12-01,Diesel,51.79,510.8,4586.55,BPCL,9.86,2022,12,8.98
3359,VH251,2022-12-01,Petrol,22.08,246.6,2536.23,Reliance,11.17,2022,12,10.28
3361,VH422,2022-12-02,Petrol,37.39,291.3,3888.38,HP,7.79,2022,12,13.35
3362,VH220,2022-12-02,Diesel,34.61,298.3,4041.16,BPCL,8.62,2022,12,13.55
3363,VH398,2022-12-02,Diesel,45.67,268.1,3104.17,Shell,5.87,2022,12,11.58
3364,VH385,2022-12-02,Diesel,59.66,331.1,3915.29,HP,5.55,2022,12,11.83
3365,VH348,2022-12-02,Petrol,33.44,368.9,4873.82,BPCL,11.03,2022,12,13.21
3366,VH379,2022-12-03,CNG,20.09,577.2,4028.64,Shell,28.73,2022,12,6.98
3367,VH228,2022-12-03,Diesel,54.05,554.8,4385.68,BPCL,10.26,2022,12,7.9
3368,VH118,2022-12-03,Diesel,36.44,252.2,3626.11,Shell,6.92,2022,12,14.38
3369,VH498,2022-12-03,CNG,59.41,452.0,4723.8,BPCL,7.61,2022,12,10.45
3370,VH267,2022-12-03,CNG,39.79,576.1,5548.02,HP,14.48,2022,12,9.63
3371,VH235,2022-12-04,Diesel,16.33,281.7,1729.73,HP,17.25,2022,12,6.14
3372,VH168,2022-12-04,CNG,37.13,262.2,1982.83,Indian Oil,7.06,2022,12,7.56
3373,VH260,2022-12-04,Diesel,47.31,243.8,4585.24,Shell,5.15,2022,12,18.81
3374,VH418,2022-12-04,Petrol,16.17,565.9,3199.67,BPCL,35.0,2022,12,5.65
3375,VH193,2022-12-04,Petrol,33.61,318.1,2767.28,BPCL,9.46,2022,12,8.7
3376,VH184,2022-12-05,Diesel,22.0,236.5,2303.67,BPCL,10.75,2022,12,9.74
3377,VH010,2022-12-05,Diesel,43.94,410.9,4076.86,Reliance,9.35,2022,12,9.92
3378,VH337,2022-12-05,Petrol,58.08,554.3,3063.9,Shell,9.54,2022,12,5.53
3379,VH327,2022-12-05,CNG,43.11,352.3,3785.82,BPCL,8.17,2022,12,10.75
3380,VH359,2022-12-05,Petrol,46.27,441.3,5813.53,Indian Oil,9.54,2022,12,13.17
3381,VH448,2022-12-06,Petrol,32.85,296.3,4912.2,HP,9.02,2022,12,16.58
3382,VH141,2022-12-06,Petrol,40.34,414.6,5081.78,Reliance,10.28,2022,12,12.26
3383,VH022,2022-12-06,CNG,39.47,379.5,2058.89,Reliance,9.61,2022,12,5.43
3384,VH312,2022-12-06,Diesel,49.18,417.0,2962.41,HP,8.48,2022,12,7.1
3385,VH378,2022-12-07,Diesel,53.56,432.9,1978.06,Reliance,8.08,2022,12,4.57
3386,VH193,2022-12-07,Diesel,44.83,246.1,5858.34,Indian Oil,5.49,2022,12,23.8
3388,VH097,2022-12-07,CNG,52.27,330.3,1586.55,HP,6.32,2022,12,4.8
3389,VH141,2022-12-07,Petrol,20.61,257.9,3639.77,Shell,12.51,2022,12,14.11
3390,VH257,2022-12-08,Diesel,37.84,326.4,2685.87,Reliance,8.63,2022,12,8.23
3392,VH247,2022-12-08,CNG,57.48,375.4,2303.96,BPCL,6.53,2022,12,6.14
3393,VH256,2022-12-08,CNG,32.11,306.7,1755.85,Indian Oil,9.55,2022,12,5.72
3394,VH442,2022-12-08,Diesel,47.66,646.1,2954.3,Shell,13.56,2022,12,4.57
3395,VH409,2022-12-09,Diesel,33.47,629.1,2829.78,Shell,18.8,2022,12,4.5
3396,VH298,2022-12-09,Diesel,20.56,350.2,4726.34,Reliance,17.03,2022,12,13.5
3397,VH085,2022-12-09,Petrol,54.81,437.7,3635.47,Reliance,7.99,2022,12,8.31
3398,VH417,2022-12-09,Petrol,56.94,677.9,2810.98,HP,11.91,2022,12,4.15
3399,VH441,2022-12-09,Diesel,37.71,462.0,4066.94,Indian Oil,12.25,2022,12,8.8
3401,VH185,2022-12-10,CNG,51.72,613.2,4480.59,HP,11.86,2022,12,7.31
3402,VH098,2022-12-10,Petrol,36.46,670.6,2162.8,Shell,18.39,2022,12,3.23
3403,VH318,2022-12-10,CNG,18.38,352.9,2758.65,Reliance,19.2,2022,12,7.82
3404,VH387,2022-12-10,Diesel,23.52,221.7,2769.55,BPCL,9.43,2022,12,12.49
3405,VH030,2022-12-11,Petrol,21.85,252.0,3596.33,HP,11.53,2022,12,14.27
3406,VH451,2022-12-11,Petrol,45.88,485.6,5789.21,Indian Oil,10.58,2022,12,11.92
3407,VH191,2022-12-11,CNG,28.47,465.1,2960.97,HP,16.34,2022,12,6.37
3408,VH338,2022-12-11,Diesel,20.75,349.2,2765.95,BPCL,16.83,2022,12,7.92
3409,VH279,2022-12-12,Petrol,56.29,324.4,2259.61,BPCL,5.76,2022,12,6.97
3410,VH456,2022-12-12,Petrol,58.04,554.7,3263.86,Indian Oil,9.56,2022,12,5.88
3411,VH201,2022-12-12,Diesel,21.24,370.3,2319.19,BPCL,17.43,2022,12,6.26
3412,VH322,2022-12-12,Petrol,25.36,452.0,2119.96,BPCL,17.82,2022,12,4.69
3413,VH189,2022-12-12,Petrol,41.65,556.1,5358.11,BPCL,13.35,2022,12,9.64
3414,VH258,2022-12-13,Diesel,21.77,415.2,1736.87,HP,19.07,2022,12,4.18
3415,VH155,2022-12-13,Diesel,22.14,296.7,4698.71,Indian Oil,13.4,2022,12,15.84
3416,VH432,2022-12-13,Diesel,30.15,630.4,2411.57,HP,20.91,2022,12,3.83
3418,VH319,2022-12-13,Diesel,58.31,614.7,5078.15,BPCL,10.54,2022,12,8.26
3419,VH228,2022-12-14,CNG,52.88,618.3,4660.28,BPCL,11.69,2022,12,7.54
3420,VH005,2022-12-14,Petrol,46.31,485.5,3004.35,Reliance,10.48,2022,12,6.19
3421,VH129,2022-12-14,Petrol,47.43,514.7,1857.0,BPCL,10.85,2022,12,3.61
3422,VH406,2022-12-14,Petrol,37.39,379.0,3123.02,Indian Oil,10.14,2022,12,8.24
3423,VH074,2022-12-14,Petrol,38.86,620.8,2315.97,Shell,15.98,2022,12,3.73
3424,VH365,2022-12-15,CNG,43.55,331.9,5696.27,Indian Oil,7.62,2022,12,17.16
3425,VH024,2022-12-15,CNG,47.91,479.9,3883.3,BPCL,10.02,2022,12,8.09
3426,VH315,2022-12-15,Diesel,19.36,200.9,5837.3,BPCL,10.38,2022,12,29.06
3427,VH463,2022-12-15,Diesel,25.12,669.9,3080.91,Shell,26.67,2022,12,4.6
3428,VH481,2022-12-15,Diesel,37.39,674.1,4004.08,BPCL,18.03,2022,12,5.94
3429,VH434,2022-12-16,Diesel,30.08,555.2,2355.56,Reliance,18.46,2022,12,4.24
3430,VH279,2022-12-16,Petrol,27.08,411.6,5137.93,Shell,15.2,2022,12,12.48
3431,VH206,2022-12-16,Diesel,33.99,289.3,1684.95,HP,8.51,2022,12,5.82
3432,VH146,2022-12-16,Diesel,28.09,446.2,4630.27,Reliance,15.88,2022,12,10.38
3433,VH089,2022-12-17,Petrol,19.1,595.7,3262.47,Indian Oil,31.19,2022,12,5.48
3434,VH022,2022-12-17,Petrol,37.39,502.6,4102.87,Reliance,13.44,2022,12,8.16
3435,VH300,2022-12-17,Petrol,43.81,463.7,4165.17,Reliance,10.58,2022,12,8.98
3436,VH044,2022-12-17,Diesel,25.04,624.7,4698.58,BPCL,24.95,2022,12,7.52
3437,VH037,2022-12-17,Petrol,44.15,356.6,2419.18,HP,8.08,2022,12,6.78
3438,VH007,2022-12-18,Diesel,19.5,630.0,3891.24,Shell,32.31,2022,12,6.18
3439,VH474,2022-12-18,Petrol,16.88,419.7,3421.17,Reliance,24.86,2022,12,8.15
3441,VH461,2022-12-18,Diesel,49.2,566.0,3730.78,Reliance,11.5,2022,12,6.59
3442,VH169,2022-12-18,Diesel,44.97,638.9,5784.07,HP,14.21,2022,12,9.05
3443,VH070,2022-12-19,Petrol,16.39,442.2,5769.98,Shell,26.98,2022,12,13.05
3444,VH213,2022-12-19,CNG,25.77,427.4,2754.68,BPCL,16.59,2022,12,6.45
3445,VH071,2022-12-19,Petrol,51.55,602.7,5478.93,Reliance,11.69,2022,12,9.09
3446,VH402,2022-12-19,CNG,21.51,642.4,5445.4,HP,29.87,2022,12,8.48
3447,VH207,2022-12-19,Diesel,51.58,687.2,2623.13,Indian Oil,13.32,2022,12,3.82
3448,VH072,2022-12-20,Petrol,41.29,372.8,4195.28,Indian Oil,9.03,2022,12,11.25
3449,VH316,2022-12-20,Diesel,48.32,497.3,5414.71,HP,10.29,2022,12,10.89
3450,VH180,2022-12-20,Petrol,44.0,611.5,3817.48,Shell,13.9,2022,12,6.24
3451,VH208,2022-12-20,Petrol,33.76,465.9,3163.96,Reliance,13.8,2022,12,6.79
3452,VH177,2022-12-20,Petrol,37.39,430.9,4428.53,Reliance,11.52,2022,12,10.28
3453,VH195,2022-12-21,Petrol,45.27,486.0,2275.91,HP,10.74,2022,12,4.68
3454,VH301,2022-12-21,Diesel,51.31,378.4,2227.79,Reliance,7.37,2022,12,5.89
3455,VH393,2022-12-21,Diesel,17.01,296.0,5246.91,Shell,17.4,2022,12,17.73
3456,VH372,2022-12-21,CNG,32.1,233.3,1688.44,HP,7.27,2022,12,7.24
3457,VH239,2022-12-22,Petrol,30.78,505.0,5116.33,Indian Oil,16.41,2022,12,10.13
3458,VH154,2022-12-22,Diesel,40.18,452.0,2807.22,Indian Oil,11.25,2022,12,6.21
3459,VH154,2022-12-22,Petrol,20.13,641.5,3674.05,BPCL,31.87,2022,12,5.73
3460,VH030,2022-12-22,Diesel,57.0,311.5,3945.82,Indian Oil,5.46,2022,12,12.67
3461,VH027,2022-12-22,CNG,39.68,355.4,4951.81,Reliance,8.96,2022,12,13.93
3462,VH464,2022-12-23,Petrol,56.57,685.3,5477.36,Shell,12.11,2022,12,7.99
3463,VH240,2022-12-23,CNG,51.76,478.1,5119.01,Shell,9.24,2022,12,10.71
3464,VH243,2022-12-23,Diesel,23.62,373.4,4075.55,BPCL,15.81,2022,12,10.91
3465,VH132,2022-12-23,Diesel,20.96,630.4,3066.06,Reliance,30.08,2022,12,4.86
3466,VH179,2022-12-23,Diesel,53.76,571.7,3869.51,HP,10.63,2022,12,6.77
3467,VH339,2022-12-24,Diesel,39.12,452.0,1635.1,BPCL,11.55,2022,12,3.62
3470,VH237,2022-12-24,Petrol,36.29,397.2,2938.9,Indian Oil,10.95,2022,12,7.4
3471,VH335,2022-12-24,Diesel,28.54,605.3,1928.16,Indian Oil,21.21,2022,12,3.19
3472,VH138,2022-12-25,Petrol,38.25,393.0,1728.39,HP,10.27,2022,12,4.4
3473,VH118,2022-12-25,CNG,52.03,663.4,3393.22,BPCL,12.75,2022,12,5.11
3474,VH106,2022-12-25,CNG,19.96,276.3,1836.6,HP,13.84,2022,12,6.65
3475,VH036,2022-12-25,Diesel,37.39,368.3,2787.94,Reliance,9.85,2022,12,7.57
3476,VH046,2022-12-25,Diesel,29.35,412.9,3636.72,HP,14.07,2022,12,8.81
3477,VH104,2022-12-26,CNG,52.78,543.5,2444.83,Reliance,10.3,2022,12,4.5
3478,VH390,2022-12-26,Petrol,50.03,297.7,1857.91,Reliance,5.95,2022,12,6.24
3479,VH364,2022-12-26,Diesel,33.0,204.9,3444.6,Indian Oil,6.21,2022,12,16.81
3480,VH360,2022-12-26,Diesel,44.9,688.3,3518.14,Reliance,15.33,2022,12,5.11
3481,VH070,2022-12-27,Diesel,32.75,649.4,5620.26,Shell,19.83,2022,12,8.65
3482,VH207,2022-12-27,Petrol,40.71,350.1,2075.27,Indian Oil,8.6,2022,12,5.93
3483,VH221,2022-12-27,Diesel,59.6,441.7,4267.48,Indian Oil,7.41,2022,12,9.66
3484,VH089,2022-12-27,Petrol,39.1,444.5,2938.66,HP,11.37,2022,12,6.61
3485,VH467,2022-12-27,Petrol,59.49,634.6,2056.19,Reliance,10.67,2022,12,3.24
3486,VH462,2022-12-28,Petrol,48.62,498.5,3269.16,HP,10.25,2022,12,6.56
3487,VH003,2022-12-28,Petrol,20.43,613.2,3425.72,Reliance,30.01,2022,12,5.59
3488,VH434,2022-12-28,Petrol,50.82,656.0,3136.04,Indian Oil,12.91,2022,12,4.78
3489,VH298,2022-12-28,Diesel,22.26,483.0,4945.8,Shell,21.7,2022,12,10.24
3490,VH366,2022-12-28,Diesel,38.95,342.7,5276.43,Indian Oil,8.8,2022,12,15.4
3491,VH462,2022-12-29,Petrol,37.39,452.0,2169.29,BPCL,12.09,2022,12,4.8
3492,VH438,2022-12-29,Diesel,55.15,452.0,2255.57,HP,8.2,2022,12,4.99
3493,VH231,2022-12-29,Diesel,24.47,491.8,3395.48,Shell,20.1,2022,12,6.9
3494,VH423,2022-12-29,Petrol,54.42,647.9,2940.85,HP,11.91,2022,12,4.54
3495,VH469,2022-12-29,Petrol,57.05,647.7,5188.08,Reliance,11.35,2022,12,8.01
3496,VH118,2022-12-30,Diesel,37.39,386.7,5985.65,HP,10.34,2022,12,15.48
3497,VH311,2022-12-30,Petrol,54.84,424.1,2315.0,Indian Oil,7.73,2022,12,5.46
3498,VH395,2022-12-30,Petrol,26.66,539.0,4931.45,Indian Oil,20.22,2022,12,9.15
3499,VH114,2022-12-30,CNG,18.65,255.5,4232.61,HP,13.7,2022,12,16.57
3500,VH202,2022-12-30,Diesel,58.14,432.8,4399.91,Reliance,7.44,2022,12,10.17
3501,VH463,2022-12-31,Diesel,32.65,274.7,2689.99,Reliance,8.41,2022,12,9.79
3502,VH030,2022-12-31,Diesel,43.03,624.0,1937.38,Shell,14.5,2022,12,3.1
3503,VH364,2022-12-31,Diesel,39.88,671.4,3944.65,Indian Oil,16.84,2022,12,5.88
3504,VH247,2022-12-31,Diesel,24.59,270.8,4260.78,HP,11.01,2022,12,15.73
3505,VH081,2023-01-01,Petrol,45.13,533.7,5833.72,Shell,11.83,2023,1,10.93
3506,VH246,2023-01-01,Diesel,17.08,518.3,4538.54,BPCL,30.35,2023,1,8.76
3507,VH184,2023-01-01,Diesel,24.14,580.0,3496.58,Shell,24.03,2023,1,6.03
3508,VH413,2023-01-01,Petrol,57.51,547.9,5973.01,BPCL,9.53,2023,1,10.9
3509,VH273,2023-01-01,CNG,57.91,308.6,3179.58,BPCL,5.33,2023,1,10.3
3510,VH033,2023-01-02,Petrol,36.72,345.6,2231.51,Shell,9.41,2023,1,6.46
3511,VH102,2023-01-02,Petrol,22.61,282.6,4280.91,Indian Oil,12.5,2023,1,15.15
3512,VH277,2023-01-02,CNG,33.97,660.6,2698.13,Shell,19.45,2023,1,4.08
3513,VH111,2023-01-02,Petrol,54.47,460.9,5649.92,Shell,8.46,2023,1,12.26
3515,VH206,2023-01-03,Diesel,20.75,424.7,2173.27,Indian Oil,20.47,2023,1,5.12
3516,VH266,2023-01-03,Petrol,55.3,476.4,2137.34,Indian Oil,8.61,2023,1,4.49
3517,VH490,2023-01-03,Diesel,33.69,594.6,4423.38,Indian Oil,17.65,2023,1,7.44
3518,VH215,2023-01-03,Petrol,18.76,598.6,3146.54,Indian Oil,31.91,2023,1,5.26
3519,VH103,2023-01-03,Petrol,21.26,315.6,3136.76,Indian Oil,14.84,2023,1,9.94
3520,VH295,2023-01-04,Petrol,54.71,344.1,4255.46,Shell,6.29,2023,1,12.37
3521,VH078,2023-01-04,Diesel,37.05,248.9,2496.8,HP,6.72,2023,1,10.03
3522,VH175,2023-01-04,Petrol,22.33,602.7,2154.43,HP,26.99,2023,1,3.57
3523,VH342,2023-01-04,Diesel,55.23,596.9,4457.68,HP,10.81,2023,1,7.47
3524,VH052,2023-01-04,Diesel,37.39,240.6,1523.57,Shell,6.43,2023,1,6.33
3525,VH297,2023-01-05,CNG,16.04,328.7,5583.14,Indian Oil,20.49,2023,1,16.99
3526,VH476,2023-01-05,Diesel,41.14,424.9,2323.37,BPCL,10.33,2023,1,5.47
3527,VH175,2023-01-05,Petrol,26.0,470.9,3515.35,Indian Oil,18.11,2023,1,7.47
3528,VH457,2023-01-05,Diesel,38.99,461.3,2451.65,Reliance,11.83,2023,1,5.31
3529,VH343,2023-01-06,Diesel,27.57,691.5,2481.99,Indian Oil,25.08,2023,1,3.59
3530,VH199,2023-01-06,CNG,29.21,582.1,5257.51,HP,19.93,2023,1,9.03
3531,VH088,2023-01-06,CNG,42.08,256.6,4132.65,Indian Oil,6.1,2023,1,16.11
3532,VH171,2023-01-06,CNG,37.39,346.8,2901.53,Indian Oil,9.28,2023,1,8.37
3533,VH037,2023-01-06,Diesel,32.78,372.7,2629.94,Reliance,11.37,2023,1,7.06
